Metascore,BoxOffice,Website,imdbRating,imdbVotes,Runtime,Language,Rated,Production,Released,imdbID,Plot,Director,Title,Actors,Response,Type,Awards,DVD,Year,Poster,Country,Genre,Writer
N/A,N/A,N/A,7.4,308,120 min,Japanese,N/A,N/A,31 Aug 1955,tt0048266,"At the end of Meiji era a young student befriend an older man who as a proof of trust but also as a kind of exorcism entrust him his secret, a story about jealousy, betrayal, shame and guilt.",Kon Ichikawa,The Heart,"Masayuki Mori, Michiyo Aratama, Tatsuya Mihashi, Shôji Yasui",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTI0MzUxMzA4NF5BMl5BanBnXkFtZTcwMzY0NTY1Mg@@._V1_SX300.jpg,Japan,Drama,"Keiji Hasebe, Katsuhito Inomata, Soseki Natsume (novel)"
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt0048267,N/A,N/A,Kokuyu rin,N/A,True,movie,N/A,N/A,1955,N/A,Japan,N/A,N/A
N/A,N/A,N/A,5.5,34,105 min,German,N/A,N/A,11 Jan 1957,tt0048268,N/A,Franz Antel,Der Kongreß tanzt,"Johanna Matz, Rudolf Prack, Hannelore Bollmann, Marte Harell",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BZmY0NGQ3YjQtNTcwNy00N2Q0LTk3ZWEtZDNjZDcwODFlYjIyXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Austria,"Comedy, Romance, Music",Kurt Nachmann
N/A,N/A,N/A,5.7,82,95 min,"Serbo-Croatian, Norwegian",N/A,N/A,14 Feb 1955,tt0048269,"Yugoslav Partizans, captured by Nazis, are sent to concentration camps in distant Norway. The local population help some Partizans survive or flee to neutral Sweden.","Kåre Bergstrøm, Rados Novakovic",Krvavi put,"Milan Milosevic, Milivoje Zivanovic, Antun Nalis, Ola Isene",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYjU2N2EwNWMtYTA0NS00ZmU5LTk1Y2EtMzI5NmRjNmM0ZjQzXkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_SX300.jpg,"Yugoslavia, Norway","Drama, War",Sigurd Evensmo
N/A,N/A,N/A,7.3,14,115 min,Japanese,N/A,N/A,21 Sep 1955,tt0048270,Omnibus feature with three independent stories.,"Masanori Kakei, Mikio Naruse, Hideo Suzuki",Kuchizuke,"Kyôko Aoyama, Hiroshi Tachikawa, Hisao Toake, Yôko Sugi",True,movie,N/A,N/A,1955,N/A,Japan,"Drama, Romance","Yôjirô Ishizaka (author), Zenzô Matsuyama (screenplay)"
N/A,N/A,N/A,7.0,10,150 min,Hindi,Not Rated,N/A,N/A,tt0048271,"Unable to find employment, and unable to get any money by begging, young Kundan steals a loaf of bread from a bakery and runs to his house in the slums to feed his starving mother and niece...",Sohrab Modi,Kundan,"Sunil Dutt, Kumkum, Manorama, Sohrab Modi",True,movie,1 nomination.,N/A,1955,https://m.media-amazon.com/images/M/MV5BYjNlYjVmODUtODU3Mi00NThhLWJiZjMtMGJkNGU5YTg5YzI4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,India,"Crime, Drama",N/A
N/A,N/A,N/A,7.2,"2,071",87 min,Swedish,Not Rated,Sandrews,31 May 1960,tt0048272,Two different women - a young photo model and her boss - dreams about a happy life with beloved men. Their dreams are as different as they are.,Ingmar Bergman,Dreams,"Eva Dahlbeck, Harriet Andersson, Gunnar Björnstrand, Ulf Palme",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BZjllMzY3MmMtZWU0Mi00OTNiLWJmZmYtNjg1NjYxNWI5N2Q3XkEyXkFqcGdeQXVyODQ0OTczOQ@@._V1_SX300.jpg,Sweden,Drama,Ingmar Bergman
N/A,N/A,N/A,5.3,9,83 min,Swedish,N/A,N/A,28 Nov 1955,tt0048273,A traveling theatre company has arrived at an outdoor stage. They are ready for the rehearsal. But one of the actors is missing.,Hampe Faustman,Kärlek på turné,"Per Oscarsson, Georg Rydeberg, Inga Brink, Erik Strandmark",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMDViYjVkOTMtODEwOC00MmYyLWE4MTYtMzAwZDU4YzEzNWM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Sweden,Comedy,"August Blanche (play), Nils Birger Persson, Gösta Stevens (synopsis)"
N/A,N/A,N/A,5.2,26,93 min,German,N/A,N/A,06 Oct 1955,tt0048274,N/A,Viktor Tourjansky,Waltz King,"Marianne Koch, Michael Cramer, Joe Stöckel, Linda Geiser",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYzJiYmM4OWQtNDllYS00ZGFlLThlYTEtYWRjNTNiNTFhZWVhL2ltYWdlXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,West Germany,Romance,"Emil Burri (story), Walter Forster (story), Maria von der Osten-Sacken (screenplay), Karl Georg Külb (additional material), Alf Teichs (dramaturgue)"
N/A,N/A,N/A,7.9,"1,042",90 min,Hungarian,N/A,N/A,02 Feb 1956,tt0048275,"In a rural scenery in the throes of difficult changes lives a humble but promising young farmer girl called Mari Pataki. Her father forbids her from seeing the man she loves. The father, ...",Zoltán Fábri,Merry-Go-Round,"Mari Töröcsik, Imre Soós, Ádám Szirtes, Béla Barsi",True,movie,1 nomination.,N/A,1956,https://m.media-amazon.com/images/M/MV5BYzkyNGMxZjItYzM4Zi00ZDVmLTk0NGUtODk4MTI5MmY0YTM1XkEyXkFqcGdeQXVyODA0NDg1MzY@._V1_SX300.jpg,Hungary,"Romance, Drama","Zoltán Fábri, László Nádasy, Imre Sarkadi (novel)"
N/A,N/A,N/A,N/A,N/A,N/A,Hungarian,N/A,N/A,13 Oct 1955,tt0048276,N/A,Zoltán Várkonyi,Különös ismertetöjel,"Ferenc Bessenyei, Erzsi Somogyi, Imre Sinkovits, Éva Ruttkai",True,movie,N/A,N/A,1955,N/A,Hungary,N/A,Endre Vészi
N/A,N/A,N/A,5.3,9,93 min,Italian,N/A,N/A,02 Feb 1956,tt0048277,N/A,Sante Chimirri,Lacrime di sposa,"Achille Togliani, Lucia Banti, Barbara Shelley, Margherita Bagni",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMGQ0NjJiNTItN2U4Yy00YWI5LWE0ZmYtNTBkM2QzNGM5MmZlXkEyXkFqcGdeQXVyNjgzNTcwMDU@._V1_SX300.jpg,Italy,Drama,"Sante Chimirri (screenplay), Gianni Puccini (screenplay), Piero Vivarelli (story and screenplay)"
N/A,N/A,N/A,5.6,14,93 min,Italian,N/A,N/A,15 Dec 1955,tt0048278,N/A,Mario Bonnard,La ladra,"Fausto Tozzi, Carlo D'Angelo, Henri Vilbert, Lyla Rocco",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BNjZmNjgzY2QtYTE4Mi00ZDI3LWJjZTktMDhjOWEwMjVjZDZhXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,"Italy, France",Drama,"Mario Bonnard, Vittorio Nino Novarese"
N/A,N/A,N/A,5.7,400,89 min,"English, French",Approved,Universal,28 Dec 1955,tt0048279,"Fictionalized account of events leading up the famous nude ride (alas, her hair covers everything) of the militant Saxon lady.",Arthur Lubin,Lady Godiva of Coventry,"Maureen O'Hara, George Nader, Victor McLaglen, Rex Reason",True,movie,N/A,11 Mar 1997,1955,https://m.media-amazon.com/images/M/MV5BOTgwZjEzOGYtZTBiMC00ZjA1LThkNTctODJkMjAxZGQxYTI3XkEyXkFqcGdeQXVyNjEwMTA0NTc@._V1_SX300.jpg,USA,"Drama, History","Oscar Brodney (screenplay), Oscar Brodney (story), Harry Ruskin (screenplay)"
78,N/A,N/A,7.3,"110,988",76 min,English,G,Buena Vista Pictures,22 Jun 1955,tt0048280,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,"Clyde Geronimi, Wilfred Jackson, Hamilton Luske",Lady and the Tramp,"Peggy Lee, Larry Roberts, Bill Baucom, Verna Felton",True,movie,Nominated for 1 BAFTA Film Award. Another 1 win & 1 nomination.,07 Feb 2012,1955,https://m.media-amazon.com/images/M/MV5BYTI1ZDc1OTItM2EzNS00ODMxLWIxYzctOTc5YWNiYzI3NGZiXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,USA,"Animation, Adventure, Comedy, Drama, Family, Romance","Ward Greene (from the story by), Erdman Penner (story), Joe Rinaldi (story), Ralph Wright (story), Don DaGradi (story)"
91,N/A,N/A,7.8,"24,217",91 min,English,Not Rated,LionsGate Entertainment,24 Feb 1956,tt0048281,Five diverse oddball criminal types planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,Alexander Mackendrick,The Ladykillers,"Alec Guinness, Cecil Parker, Herbert Lom, Peter Sellers",True,movie,Nominated for 1 Oscar. Another 2 wins & 2 nominations.,10 Sep 2002,1955,https://m.media-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,UK,"Comedy, Crime","William Rose (story), William Rose (screenplay)"
N/A,N/A,N/A,6.9,212,7 min,English,N/A,N/A,06 Feb 1943,tt0048282,"Donald is visiting South America, where he is first overcome by altitude sickness. He spends some time in the picturesque market. Then he take a llama up into the mountains, with exciting results.",Bill Roberts,Donald Duck Visits Lake Titicaca,"Clarence Nash, Fred Shields",True,movie,N/A,N/A,1942,https://m.media-amazon.com/images/M/MV5BMzUxZjE5NGEtYTc5Yy00NjA4LTgxMTMtYmRlMjM2OTY2ZWZhXkEyXkFqcGdeQXVyMjMzMzc0MjM@._V1_SX300.jpg,USA,"Animation, Short, Comedy, Family","Homer Brightman (story), Roy Williams (story)"
N/A,N/A,N/A,6.6,"3,314",106 min,English,Approved,WARNER BROTHERS PICTURES,24 Jun 1955,tt0048283,"A captured architect designs an ingenious plan to ensure the impregnability of tomb of a self-absorbed Pharaoh, obsessed with the security of his next life.",Howard Hawks,Land of the Pharaohs,"Jack Hawkins, Joan Collins, Dewey Martin, Alexis Minotis",True,movie,N/A,26 Jun 2007,1955,https://m.media-amazon.com/images/M/MV5BZmE5M2ExZTEtN2Q4Mi00NTMwLWE1YTctNGRhNTYyMmRlM2ExL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,USA,"Adventure, Drama, History","William Faulkner, Harry Kurnitz, Harold Jack Bloom"
N/A,N/A,N/A,4.9,9,82 min,Ukrainian,N/A,N/A,09 Apr 1955,tt0048284,N/A,N/A,The Land,"Tatyana Alekseeva, V. Bespolyotova, S. Feshenko, Pavel Grubnik",True,movie,N/A,N/A,1955,N/A,Soviet Union,Drama,Olga Kobylyanskaya
N/A,N/A,N/A,5.2,18,79 min,English,APPROVED,N/A,15 May 1955,tt0048285,N/A,Sidney Salkow,Las Vegas Shakedown,"Dennis O'Keefe, Coleen Gray, Charles Winninger, Thomas Gomez",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BODBhNTBjYmItMzA3Mi00ZTBmLWJhZDktNGYzYTgxZDNiODE1XkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_SX300.jpg,USA,"Drama, Romance",Steve Fisher
N/A,N/A,N/A,7.7,6,90 min,German,N/A,N/A,01 Nov 1955,tt0048286,N/A,Hubert Marischka,Let the Sun Shine,"Hans Holt, Hertha Feiler, Cornelia Froboess, Hans Leibelt",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BOWZlZjFlNjUtYWM3Yi00NjdjLTg2ODAtNjBlMTE2NTVkNGNiXkEyXkFqcGdeQXVyNjUzNzQ4NDQ@._V1_SX300.jpg,"Austria, West Germany",Comedy,"Hans Fritz Beckmann, Franz Marischka"
N/A,N/A,N/A,6.5,616,110 min,"English, Spanish",Approved,Paramount Pictures International,03 Aug 1955,tt0048287,"Moderate Jim Bowie leads rebellious Texicans--and Davy Crockett--in a last-ditch stand against his old friend, Santa Anna.",Frank Lloyd,The Last Command,"Sterling Hayden, Anna Maria Alberghetti, Richard Carlson, Arthur Hunnicutt",True,movie,N/A,29 Mar 1990,1955,https://m.media-amazon.com/images/M/MV5BMWYyZTdhODctNDllYS00YWJkLWJkODEtNWIyNzQyN2JjNjMyXkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_SX300.jpg,USA,"History, War, Western","Warren Duff (screenplay), Sy Bartlett (story)"
N/A,N/A,N/A,6.2,12,72 min,English,APPROVED,N/A,01 Nov 1955,tt0048288,"After killing Billy the Kid, Sheriff Pat Garrett is relentlessly dogged by members of the Kid's gang.",Sam Newfield,Last of the Desperados,"James Craig, Jim Davis, Barton MacLane, Margia Dean",True,movie,N/A,N/A,1955,N/A,USA,"Romance, Western",Orville H. Hampton
N/A,N/A,N/A,6.4,964,78 min,"English, French",Approved,Sony Pictures Entertainment,15 Dec 1955,tt0048289,A Marshal must face unpleasant facts about his past when he attempts to run a criminal gang out of town.,Joseph H. Lewis,A Lawless Street,"Randolph Scott, Angela Lansbury, Warner Anderson, Jean Parker",True,movie,N/A,06 Sep 2005,1955,https://m.media-amazon.com/images/M/MV5BOWQxYTkwMzMtZWJjMS00M2E4LWJiNTItNmUyNjk4MzQwNmUxXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg,USA,Western,"Kenneth Gamet (screenplay), Brad Ward (story)"
N/A,N/A,N/A,6.2,62,71 min,English,Approved,Republic,07 Jul 1955,tt0048290,Judy works for a pittance as a char in her aunt's hotel. To add spice to her life she enrols on a charm course but it's a scam. Soon the swindlers show up and plan to use her to con her aunt out of her money.,Charles Lamont,Lay That Rifle Down,"Judy Canova, Robert Lowery, Jil Jarmyn, Jacqueline deWit",True,movie,N/A,14 Jun 2005,1955,https://m.media-amazon.com/images/M/MV5BMTIwMjk4NzY0NV5BMl5BanBnXkFtZTYwMTUzNzg5._V1_SX300.jpg,USA,"Comedy, Music, Romance",Barry Shipman
N/A,N/A,N/A,6.5,"2,145",87 min,English,Approved,Fox,14 Nov 1955,tt0048291,'At a Catholic mission in China, long-awaited "Father O'Shea" proves to be a tough guy, disturbingly attractive to mission nurse Anne.',Edward Dmytryk,The Left Hand of God,"Humphrey Bogart, Gene Tierney, Lee J. Cobb, Agnes Moorehead",True,movie,N/A,16 Nov 1989,1955,https://m.media-amazon.com/images/M/MV5BNjk1YzliMGEtM2JmZC00MjVkLWJjOWItZmFiMTIwN2RlMGZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,USA,Drama,"Alfred Hayes (screenplay), William E. Barrett (novel)"
N/A,N/A,N/A,7.4,283,6 min,English,Approved,N/A,11 Apr 1955,tt0048292,"The old fishing boat captain tells the story of Chilly Willy, a singing polar bear and a bulldog who quickly falls asleep when he hears a lullaby.",Tex Avery,The Legend of Rockabye Point,"Daws Butler, Dal McKennon",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BY2M3MWJmNzktNDUzNi00MzQ5LTg4ZTUtM2Q5MTc1NDM3MzBlXkEyXkFqcGdeQXVyNjgzNzU3NTA@._V1_SX300.jpg,USA,"Animation, Short, Comedy, Family",Michael Maltese (story)
N/A,N/A,N/A,4.4,7,85 min,N/A,N/A,N/A,07 May 1956,tt0048293,N/A,"José María Forqué, José Antonio Nieves Conde",La legión del silencio,"Jorge Mistral, Nani Fernández, Joan Capri, Fernando Cebrián",True,movie,N/A,N/A,1956,N/A,Spain,Drama,"Lluís Josep Comerón (story), Jorge Illa (story), Manuel Tamayo, José Antonio de la Loma (story)"
N/A,N/A,N/A,5.4,118,72 min,English,N/A,N/A,N/A,tt0048294,A young actress must decide which of two lovers will be her husband. She daydreams about each one to help her decide.,Herbert Wilcox,Let's Make Up,"Errol Flynn, Anna Neagle, David Farrar, Kathleen Harrison",True,movie,N/A,N/A,1954,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NDQ5NzI4NV5BMl5BanBnXkFtZTcwMjU4NTk5Mw@@._V1_SX300.jpg,UK,"Fantasy, Comedy, Romance","Robert Nesbitt (book), Harold Purcell (book)"
N/A,N/A,N/A,7.2,163,113 min,German,N/A,N/A,16 Sep 1955,tt0048295,The last ten days of Adolf Hitler and his Third Reich during World War 2.,Georg Wilhelm Pabst,The Last Ten Days,"Albin Skoda, Oskar Werner, Lotte Tobisch, Willy Krause",True,movie,N/A,N/A,1955,https://ia.media-imdb.com/images/M/MV5BZGM1NDFmNGYtYjQ2OS00NmE1LWFlNzgtNzU1OWZiNWIyMmY4XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg,"West Germany, Austria","Drama, History, War","Fritz Habeck, Michael A. Musmanno (novel), Erich Maria Remarque"
N/A,N/A,N/A,6.3,75,105 min,German,N/A,N/A,06 Jan 1956,tt0048296,"Niddy is the paternal Niece of the deceased Owner of the Hotel Hovelmann, She lives in the Hotel and is watched over by Karl, a kindly, father figure, who is a long time Servant and friend ...",Harald Braun,Der letzte Mann,"Hans Albers, Romy Schneider, Rudolf Forster, Joachim Fuchsberger",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1OTg3Mzk4Nl5BMl5BanBnXkFtZTgwNTQ3MTUxMzE@._V1_SX300.jpg,West Germany,Drama,"George Hurdalek, Herbert Witt"
N/A,N/A,N/A,5.2,12,78 min,Russian,N/A,N/A,02 Aug 1955,tt0048297,N/A,Boris Barnet,Lyana,"Kyunna Ignatova, Aleksandr Shvorin, Muza Krepkogorskaya, Radner Muratov",True,movie,N/A,N/A,1955,N/A,Soviet Union,"Comedy, Musical","Boris Barnet, Liviu Corneanu, Valentin Ezhov"
N/A,N/A,N/A,5.0,6,97 min,"German, French",N/A,N/A,16 Dec 1955,tt0048298,N/A,Arthur Maria Rabenalt,Liebe ist ja nur ein Märchen,"Willy Fritsch, Georges Guétary, Eva Crüwell, Gerhard Riedmann",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMDczMjYyMF5BMl5BanBnXkFtZTgwNTMzNTAzMTE@._V1_SX300.jpg,West Germany,"Musical, Comedy","Gustav Kampendonk, Felix Lützkendorf"
N/A,N/A,N/A,7.3,7,88 min,German,N/A,N/A,N/A,tt0048299,N/A,Erich Engel,Love Without Illusions,"Sonja Ziemann, Curd Jürgens, Heidemarie Hatheyer, Ernst Schröder",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BZDRjNmM0ODQtYTI1OC00YTExLTk2M2YtZTdmNWZjNTg4NzA3XkEyXkFqcGdeQXVyMTc4ODMwMg@@._V1_SX300.jpg,West Germany,Drama,"Ladislas Fodor (play), Paul Helwig (dialogue), Max Kolpé, Dinah Nelken"
N/A,N/A,N/A,6.0,46,98 min,"Italian, German",N/A,N/A,01 Oct 1955,tt0048300,N/A,Paul Martin,"Love, Dance, and 1000 Songs","Caterina Valente, Peter Alexander, Rudolf Platte, Ruth Stephan",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTMwOTQwOTg3Ml5BMl5BanBnXkFtZTcwNjQyMjAyMQ@@._V1_SX300.jpg,West Germany,"Comedy, Music, Romance","Curth Flatow, Frederick Kohner (screenplay), Frederick Kohner (story)"
N/A,N/A,N/A,6.5,98,74 min,English,APPROVED,20th Century Fox Film Corporation,01 Jul 1955,tt0048301,"Antonio Gomez, a nearly down-and-out musician, is a widower with a young boy, Paco. Fighting to support his boy in the face of unemployment and neighbors who want custody of his son (...","Harry Horner, Rafael Portillo",A Life in the Balance,"Ricardo Montalban, Anne Bancroft, Lee Marvin, José Pérez",True,movie,N/A,N/A,1955,N/A,"Mexico, USA",Thriller,"Robert Presnell Jr. (screenplay), Leo Townsend (screenplay), Georges Simenon (story)"
N/A,,,6.3,25,30 min,English,N/A,,09 Nov 1955,tt0048302,A daydreaming man discovers that his imagined adventures are happening in real life.,Norman Z. McLeod,Life of Vernon Hathaway,"Alan Young, Cloris Leachman, Jay Novello, Douglass Dumbrille",True,episode,N/A,,1955,N/A,USA,"Comedy, Drama, Romance","Richard Wormser (story), Barbara Merlin"
N/A,N/A,N/A,6.9,87,7 min,English,N/A,N/A,12 Mar 1955,tt0048303,A sleep deprived mouse and Hippity Hopper battle Sylvester to keep the beacon light of a lighthouse off.,Robert McKimson,Lighthouse Mouse,Mel Blanc,True,movie,N/A,N/A,1955,N/A,USA,"Family, Animation, Short",Sid Marcus (story)
N/A,N/A,N/A,6.3,152,73 min,English,Not Rated,Walt Disney Productions,22 Dec 1955,tt0048304,Little Pablito is the ten year old son of a cruel horse trainer. The trainer is responsible for training a Mexican General's horse to jump for the grand race. The trainer's methods cause ...,Roberto Gavaldón,The Littlest Outlaw,"Pedro Armendáriz, Joseph Calleia, Rodolfo Acosta, Andrés Velázquez",True,movie,N/A,24 Mar 1987,1955,https://m.media-amazon.com/images/M/MV5BODZhNGNjODMtNDU5YS00YmM4LTljN2UtYjFiZTg0ZDAwYmI3XkEyXkFqcGdeQXVyMTk4MDgwNA@@._V1_SX300.jpg,USA,"Drama, Family","Larry Lansburgh (story), Bill Walsh"
N/A,N/A,N/A,N/A,N/A,33 min,English,N/A,N/A,01 Jul 1955,tt0048305,N/A,David DaLie,The Living Swamp,"David DaLie, Dale Robertson",True,movie,N/A,N/A,1955,N/A,USA,"Short, Documentary","David DaLie, Wanda Tuchock"
N/A,N/A,N/A,5.0,30,85 min,Swedish,N/A,N/A,26 Dec 1955,tt0048306,"A horse wanders from town to the countryside. Here lives Sten Stensson Steen, a bachelor at law and philosophy. He is writing a social psychological report on the youth problem.",Hans Lagerkvist,Ljuset från Lund,"Nils Poppe, Ann-Marie Gyllenspetz, Karl-Arne Holmsten, Carl Ström",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYWFhYTQxYzQtYzQ3ZC00OGE5LTk4OWEtMzNkNDY3ODlmMTM5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Sweden,Comedy,"John Wigforss (play), Gardar Sahlberg, Paul Baudisch"
N/A,N/A,N/A,7.3,50,91 min,Spanish,N/A,N/A,06 Oct 1955,tt0048307,N/A,Gilberto Martínez Solares,Lo que le pasó a Sansón,"Germán Valdés, Ana Bertha Lepe, Yolanda Varela, Andrés Soler",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0OTEyNzQyM15BMl5BanBnXkFtZTcwOTE2ODc4Mw@@._V1_SX300.jpg,Mexico,"Musical, Comedy, Fantasy","Juan García (adaptation), Gilberto Martínez Solares (adaptation), Alejandro Verbitzky (story)"
N/A,N/A,N/A,7.4,"4,369",116 min,"French, German, English",Not Rated,Rialto Pictures,23 Dec 1955,tt0048308,Biopic of adventurer Lola Montès who ends up as a circus attraction after being romantically involved with famous European men.,Max Ophüls,Lola Montès,"Martine Carol, Peter Ustinov, Anton Walbrook, Henri Guisol",True,movie,N/A,23 Feb 1999,1955,https://m.media-amazon.com/images/M/MV5BOTYzNjMwOTI4Ml5BMl5BanBnXkFtZTgwNTczMjE1MjE@._V1_SX300.jpg,"France, West Germany","Biography, Drama, Romance",'Cécil Saint-Laurent (based on the novel by: "La vie extraordinaire de Lola Montès"), Max Ophüls (scenario), Annette Wademant (adaptation), Max Ophüls (adaptation), Jacques Natanson (dialogue)'
N/A,N/A,N/A,N/A,N/A,91 min,Japanese,N/A,N/A,31 Aug 1955,tt0048309,N/A,Hiroshi Inagaki,The Lone Journey,"Ryô Ikebe, Mariko Okada, Akihiko Hirata, Katsuji Ichikawa",True,movie,N/A,N/A,1955,N/A,Japan,N/A,"Shin Hasegawa (story), Hiroshi Inagaki"
N/A,N/A,N/A,6.8,754,86 min,English,APPROVED,Warner Bros.,25 Feb 1956,tt0048310,Wealthy rancher Reese Kilgore aims to grab silver-rich Indian land by skilfully pitting Indians against settlers but the suspicious territorial governor sends The Lone Ranger to investigate.,Stuart Heisler,The Lone Ranger,"Clayton Moore, Jay Silverheels, Lyle Bettger, Bonita Granville",True,movie,N/A,30 Jan 2001,1956,https://m.media-amazon.com/images/M/MV5BMzYwYzE4ODAtODBkZC00M2ZhLWI4ZTEtNGU4NGM2YmI4OTQ2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,USA,"Adventure, Western",Herb Meadow (screenplay)
N/A,N/A,http://www.vcientertainment.com/Film-Categories?product_id=701,4.8,33,73 min,English,APPROVED,VCI Entertainment,01 Jul 1955,tt0048311,"A veteran of the Indian wars, Johnny Rush returns to his home to find that it has been confiscated by a cattle baron taking over in the valley. Rush also finds that his girl is engaged to ...",Richard Bartlett,The Lonesome Trail,"Wayne Morris, John Agar, Margia Dean, Edgar Buchanan",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BNzg4NDM3NDY4N15BMl5BanBnXkFtZTcwMzE1MjgzMQ@@._V1_SX300.jpg,USA,Western,'Richard Bartlett (screenplay), Ian MacDonald (screenplay), Gordon D. Shirreffs (story "Silent Beckoning")'
N/A,N/A,N/A,7.3,"2,186",138 min,"English, Irish",Approved,Sony Pictures Entertainment,04 Jan 1955,tt0048312,"In 1898, Irish immigrant Martin Maher is hired as a civilian employee at West Point where, during a 50-year career, he rises to the rank of NCO and instructor.",John Ford,The Long Gray Line,"Tyrone Power, Maureen O'Hara, Robert Francis, Donald Crisp",True,movie,1 nomination.,02 Jan 2002,1955,https://m.media-amazon.com/images/M/MV5BNjYzZmNiYTMtOGRjZC00ZDc3LWIzYmUtMjQwZDVlYmJmM2UzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,USA,"Biography, Comedy, Drama, Sport",'Edward Hope (screenplay), Marty Maher (based upon "Bringing Up the Brass" by), Nardi Reeder Campion (based upon "Bringing Up the Brass" by)'
